X,palabras.word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,grupo_palabras
13941,cansada,0,0,0,0,0,0,0,0,0,0,47
13942,labios,0,0,0,0,0,0,0,0,0,0,47
13943,delgados,0,0,0,0,0,0,0,0,0,0,47
13944,recordó,0,0,0,0,0,0,0,0,0,0,47
13945,alguna,0,0,0,0,0,0,0,0,0,0,47
13946,vez,0,0,0,0,0,0,0,0,0,0,47
13947,primavera,0,0,0,0,0,0,0,0,0,0,47
13948,vida,0,0,0,0,0,0,0,0,0,0,47
13949,comparado,0,0,0,0,0,0,0,0,0,0,47
13950,aquella,0,0,0,0,0,0,0,0,0,0,47
13951,boca,0,0,0,0,0,0,1,0,0,0,47
13952,higo,0,0,0,0,0,0,0,0,0,0,47
13953,recién,0,0,0,0,0,0,0,0,0,0,47
13954,abierto,0,0,0,1,0,0,0,0,0,0,47
13955,permaneció,0,0,0,0,0,0,0,0,0,0,47
13956,tiempo,0,1,0,0,0,0,0,0,0,0,47
13957,sentado,0,0,0,0,0,0,0,0,0,0,47
13958,leyendo,0,0,0,0,0,0,0,0,0,0,47
13959,cara,0,0,0,0,0,0,0,0,0,0,47
13960,macilenta,0,0,0,0,0,0,0,0,0,0,47
13961,fatigadas,0,0,0,0,0,0,0,0,0,0,47
13962,arrugas,0,0,0,0,0,0,0,0,0,0,47
13963,impregnándose,0,0,0,0,0,0,0,0,0,0,47
13964,visión,0,0,0,0,0,0,0,0,0,0,47
13965,vio,0,0,0,0,0,0,0,0,0,0,47
13966,propia,0,0,0,0,0,0,0,0,0,0,47
13967,cara,0,0,0,0,0,0,0,0,0,0,47
13968,yacer,0,0,0,0,0,0,0,0,0,0,47
13969,aquella,0,0,0,0,0,0,0,0,0,0,47
13970,igualmente,0,0,0,0,0,0,0,0,0,1,47
13971,pálida,0,0,0,0,0,0,0,0,0,0,47
13972,igualmente,0,0,0,0,0,0,0,0,0,1,47
13973,apagada,0,0,0,0,0,0,0,0,0,0,47
13974,mismo,0,0,0,0,0,0,0,0,0,0,47
13975,tiempo,0,1,0,0,0,0,0,0,0,0,47
13976,vio,0,0,0,0,0,0,0,0,0,0,47
13977,cara,0,0,0,0,0,0,0,0,0,0,47
13978,ambos,0,0,0,0,0,0,0,0,0,0,47
13979,jóvenes,0,0,0,0,0,0,0,0,0,0,47
13980,labios,0,0,0,0,0,0,0,0,0,0,47
13981,rosados,0,0,0,0,0,0,0,0,0,0,47
13982,mirada,0,0,0,0,0,0,0,0,0,0,47
13983,ardiente,0,1,0,0,1,0,0,0,0,1,47
13984,sentimiento,1,1,1,1,1,1,1,1,1,1,47
13985,presente,0,1,0,0,1,0,1,1,0,1,47
13986,simultaneidad,0,0,0,0,0,0,0,0,0,0,47
13987,apoderó,0,0,0,0,0,0,0,0,0,0,47
13988,completo,0,0,0,0,0,0,0,0,0,1,47
13989,sentimiento,1,1,1,1,1,1,1,1,1,1,47
13990,eternidad,0,0,0,0,0,0,0,0,0,0,47
13991,momento,0,0,0,0,0,0,0,0,0,0,47
13992,sintió,0,0,0,0,0,0,0,0,0,0,47
13993,profundamente,0,0,0,0,0,0,0,0,0,0,47
13994,nunca,0,0,0,0,0,0,0,0,0,0,47
13995,indestructibilidad,0,0,0,0,0,0,0,0,0,0,47
13996,cada,0,0,0,0,0,0,0,0,0,0,47
13997,vida,0,0,0,0,0,0,0,0,0,0,47
13998,eternidad,0,0,0,0,0,0,0,0,0,0,47
13999,cada,0,0,0,0,0,0,0,0,0,0,47
14000,instante,0,0,0,0,0,0,0,0,0,0,47
14001,levantó,0,0,0,0,0,0,0,0,0,0,47
14002,vasudeva,0,0,0,0,0,0,0,0,0,0,47
14003,preparado,0,1,0,0,0,0,0,1,0,1,47
14004,arroz,0,0,0,0,0,0,0,0,0,0,47
14005,siddhartha,0,0,0,0,0,0,0,0,0,0,47
14006,comió,0,0,0,0,0,0,0,0,0,0,47
14007,establo,0,0,0,0,0,0,0,0,0,0,47
14008,cabra,0,0,0,0,0,0,0,0,0,0,47
14009,preparáronse,0,0,0,0,0,0,0,0,0,0,47
14010,ambos,0,0,0,0,0,0,0,0,0,0,47
14011,viejos,0,0,0,0,0,0,0,0,0,0,47
14012,lecho,0,0,0,0,0,0,0,0,0,0,47
14013,paja,1,0,0,1,0,0,0,0,1,0,47
14014,vasudeva,0,0,0,0,0,0,0,0,0,0,47
14015,echó,0,0,0,0,0,0,0,0,0,0,47
14016,dormir,0,0,0,0,0,0,0,0,0,0,47
14017,siddhartha,0,0,0,0,0,0,0,0,0,0,47
14018,cambio,0,0,0,1,0,0,0,0,0,0,47
14019,salió,0,0,0,0,0,0,0,0,0,0,47
14020,pasó,0,0,0,0,0,0,0,0,0,0,47
14021,noche,0,0,0,0,0,0,0,0,0,0,47
14022,sentado,0,0,0,0,0,0,0,0,0,0,47
14023,frente,0,0,0,0,0,0,0,0,0,0,47
14024,cabaña,0,0,0,0,0,0,0,0,0,0,47
14025,escuchando,0,0,0,0,0,0,0,0,0,0,47
14026,río,0,0,0,0,0,0,0,0,0,0,47
14027,dejándose,0,0,0,0,0,0,0,0,0,0,47
14028,inundar,0,0,0,0,0,0,0,0,0,0,47
14029,pasado,0,0,0,0,0,0,0,0,0,0,47
14030,rozado,0,0,0,0,0,0,0,0,0,0,47
14031,rodeado,0,0,0,0,0,0,0,0,0,0,47
14032,vez,0,0,0,0,0,0,0,0,0,0,47
14033,todas,0,0,0,0,0,0,0,0,0,0,47
14034,etapas,0,0,0,0,0,0,0,0,0,0,47
14035,vida,0,0,0,0,0,0,0,0,0,0,47
14036,vez,0,0,0,0,0,0,0,0,0,0,47
14037,levantaba,0,0,0,0,0,0,0,0,0,0,47
14038,dirigía,0,0,0,0,0,0,0,0,0,0,47
14039,puerta,0,0,0,0,0,0,0,1,0,0,47
14040,cabaña,0,0,0,0,0,0,0,0,0,0,47
14041,escuchar,0,0,0,0,0,0,0,0,0,0,47
14042,si,0,0,0,0,0,0,0,0,0,0,47
14043,pequeño,0,0,0,0,0,0,0,0,0,0,47
14044,dormía,0,0,0,0,0,0,0,0,0,0,47
14045,despuntar,0,0,0,0,0,0,0,0,0,0,47
14046,alba,0,0,0,0,0,0,0,1,0,0,47
14047,saliera,0,0,0,0,0,0,0,0,0,0,47
14048,sol,0,1,0,0,2,0,1,1,0,2,47
14049,vasudeva,0,0,0,0,0,0,0,0,0,0,47
14050,abandonó,0,0,0,0,0,0,0,0,0,0,47
14051,establo,0,0,0,0,0,0,0,0,0,0,47
14052,acercó,0,0,0,0,0,0,0,0,0,0,47
14053,amigo,0,1,0,0,2,0,0,2,0,2,47
14054,dormido,0,0,0,0,0,0,0,0,0,0,47
14055,dijo,0,0,0,0,0,0,0,0,0,0,47
14056,vasudeva,0,0,0,0,0,0,0,0,0,0,47
14057,quedé,0,0,0,0,0,0,0,0,0,0,47
14058,aquí,0,0,0,0,0,0,0,0,0,0,47
14059,sentado,0,0,0,0,0,0,0,0,0,0,47
14060,escuchando,0,0,0,0,0,0,0,0,0,0,47
14061,río,0,0,0,0,0,0,0,0,0,0,47
14062,muchas,0,0,0,0,0,0,0,0,0,0,47
14063,cosas,0,0,0,0,0,0,0,0,0,0,47
14064,dicho,0,0,0,0,0,0,0,0,0,0,47
14065,colmando,0,0,0,0,0,0,0,0,0,0,47
14066,ser,0,0,0,0,0,0,0,0,0,0,47
14067,idea,0,0,0,0,0,0,0,0,0,0,47
14068,saludable,0,0,0,0,1,0,0,2,0,3,47
14069,idea,0,0,0,0,0,0,0,0,0,0,47
14070,unidad,0,0,0,0,0,0,0,1,0,1,47
14071,sufrido,0,0,0,0,0,0,0,0,0,0,47
14072,siddhartha,0,0,0,0,0,0,0,0,0,0,47
14073,veo,0,0,0,0,0,0,0,0,0,0,47
14074,tristeza,0,0,0,0,0,1,0,1,1,0,47
14075,logrado,0,0,0,0,0,0,0,0,0,0,47
14076,invadir,1,0,0,1,0,1,1,0,1,0,47
14077,corazón,0,0,0,0,0,0,0,0,0,0,47
14078,querido,0,0,0,0,1,0,0,1,0,2,47
14079,amigo,0,1,0,0,2,0,0,2,0,2,47
14080,triste,1,0,1,2,0,5,0,0,5,0,47
14081,rico,0,0,0,0,0,0,0,0,0,0,47
14082,feliz,0,1,0,0,1,0,0,1,0,1,47
14083,ahora,0,0,0,0,0,0,0,0,0,0,47
14084,todavía,0,0,0,0,0,0,0,0,0,0,47
14085,regalado,0,0,0,0,0,0,0,0,0,0,47
14086,hijo,0,0,0,0,0,0,0,0,0,0,47
14087,bienvenido,0,0,0,0,0,0,0,0,0,0,47
14088,hijo,0,0,0,0,0,0,0,0,0,0,47
14089,ahora,0,0,0,0,0,0,0,0,0,0,47
14090,siddhartha,0,0,0,0,0,0,0,0,0,0,47
14091,pongámonos,0,0,0,0,0,0,0,0,0,0,47
14092,trabajar,0,0,0,0,0,0,0,0,0,0,47
14093,pues,0,0,0,0,0,0,0,0,0,0,47
14094,hacer,0,0,0,0,0,0,0,0,0,1,47
14095,kamala,0,0,0,0,0,0,0,0,0,0,47
14096,muerto,0,0,0,0,0,0,0,0,0,0,47
14097,mismo,0,0,0,0,0,0,0,0,0,0,47
14098,lecho,0,0,0,0,0,0,0,0,0,0,47
14099,día,0,0,0,0,0,0,0,0,0,0,47
14100,murió,0,0,0,0,0,0,0,0,0,0,47
14101,esposa,0,0,0,0,0,0,0,0,0,0,48
14102,levantemos,0,0,0,0,0,0,0,0,0,0,48
14103,ahora,0,0,0,0,0,0,0,0,0,0,48
14104,pira,0,0,0,0,0,0,0,0,0,0,48
14105,kamala,0,0,0,0,0,0,0,0,0,0,48
14106,misma,0,0,0,0,0,0,0,0,0,0,48
14107,colina,0,0,0,0,0,0,0,0,0,0,48
14108,aquella,0,0,0,0,0,0,0,0,0,0,48
14109,vez,0,0,0,0,0,0,0,0,0,0,48
14110,levanté,0,0,0,0,0,0,0,0,0,0,48
14111,pira,0,0,0,0,0,0,0,0,0,0,48
14112,esposa,0,0,0,0,0,0,0,0,0,0,48
14113,mientras,0,0,0,0,0,0,0,0,0,0,48
14114,niño,0,0,0,0,0,0,0,0,0,0,48
14115,dormía,0,0,0,0,0,0,0,0,0,0,48
14116,levantaron,0,0,0,0,0,0,0,0,0,0,48
14117,pira,0,0,0,0,0,0,0,0,0,0,48
14118,funeraria,0,0,0,0,0,0,0,0,0,0,48
14120,página,0,0,0,0,0,0,0,0,0,0,48
14121,67,0,0,0,0,0,0,0,0,0,0,48
14122,hijo,0,0,0,0,0,0,0,0,0,0,48
14123,tímido,0,0,0,0,0,0,0,0,0,0,48
14124,lloroso,0,0,1,1,0,1,0,0,0,0,48
14125,asistió,0,0,0,0,0,0,0,0,0,0,48
14126,niño,0,0,0,0,0,0,0,0,0,0,48
14127,funerales,0,0,0,0,0,0,0,0,0,0,48
14128,madre,0,1,0,0,1,1,0,1,1,1,48
14129,sombrío,0,0,0,0,0,0,0,0,0,0,48
14130,huraño,0,0,0,0,0,0,0,0,0,0,48
14131,escuchado,0,0,0,0,0,0,0,0,0,0,48
14132,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14133,saludó,0,0,0,0,0,0,0,0,0,0,48
14134,hijo,0,0,0,0,0,0,0,0,0,0,48
14135,dio,0,0,0,0,0,0,0,0,0,0,48
14136,bienvenida,0,0,0,0,1,0,0,0,0,1,48
14137,cabaña,0,0,0,0,0,0,0,0,0,0,48
14138,vasudeva,0,0,0,0,0,0,0,0,0,0,48
14139,pasó,0,0,0,0,0,0,0,0,0,0,48
14140,días,0,0,0,0,0,0,0,0,0,1,48
14141,enteros,0,0,0,0,0,0,0,0,0,0,48
14142,sentado,0,0,0,0,0,0,0,0,0,0,48
14143,junto,0,0,0,0,0,0,0,0,0,0,48
14144,túmulo,0,0,0,0,0,0,0,0,0,0,48
14145,madre,0,1,0,0,1,1,0,1,1,1,48
14146,muerta,0,0,0,0,0,0,0,0,0,0,48
14147,rostro,0,0,0,0,0,0,0,0,0,0,48
14148,pálido,0,0,0,0,0,0,0,0,0,0,48
14149,negándose,0,0,0,0,0,0,0,0,0,0,48
14150,comer,0,0,0,0,0,0,0,0,0,1,48
14151,cerrando,0,0,0,0,0,0,0,0,0,0,48
14152,ojos,0,0,0,0,0,0,0,0,0,0,48
14153,corazón,0,0,0,0,0,0,0,0,0,0,48
14154,rebelándose,0,0,0,0,0,0,0,0,0,0,48
14155,obstinadamente,0,0,0,0,0,0,0,0,0,0,48
14156,destino,0,2,0,1,1,1,1,0,1,1,48
14157,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14158,trató,0,0,0,0,0,0,0,0,0,0,48
14159,miramientos,0,0,0,0,0,0,0,0,0,0,48
14160,dejó,0,0,0,0,0,0,0,0,0,0,48
14161,hacer,0,0,0,0,0,0,0,0,0,1,48
14162,respetaba,0,0,0,0,0,0,0,0,0,0,48
14163,dolor,0,0,1,2,0,7,0,0,7,0,48
14164,comprendió,0,0,0,0,0,0,0,0,0,0,48
14165,hijo,0,0,0,0,0,0,0,0,0,0,48
14166,conocía,0,0,0,0,0,0,0,0,0,0,48
14167,podía,0,0,0,0,0,0,0,0,0,0,48
14168,amarlo,0,0,0,0,0,0,0,0,0,0,48
14169,padre,0,0,0,0,0,0,0,1,0,0,48
14170,lentamente,0,0,0,0,0,0,0,0,0,0,48
14171,dando,0,0,0,0,0,0,0,0,0,1,48
14172,cuenta,0,0,0,0,0,0,0,1,0,0,48
14173,chiquillo,0,0,0,0,0,0,0,0,0,0,48
14174,años,0,0,0,0,0,0,0,0,0,0,48
14175,niño,0,0,0,0,0,0,0,0,0,0,48
14176,mimado,0,0,0,0,0,0,0,0,0,0,48
14177,crecido,0,0,0,0,0,0,0,0,0,0,48
14178,lujo,0,0,0,0,1,0,0,0,0,1,48
14179,abundancia,0,1,1,0,1,0,0,1,1,1,48
14180,señorito,0,0,0,0,0,0,0,0,0,0,48
14181,acostumbrado,0,0,0,0,0,0,0,0,0,0,48
14182,comer,0,0,0,0,0,0,0,0,0,1,48
14183,manjares,0,0,0,0,0,0,0,0,0,0,48
14184,delicados,0,0,0,0,0,0,0,0,0,0,48
14185,dormir,0,0,0,0,0,0,0,0,0,0,48
14186,lecho,0,0,0,0,0,0,0,0,0,0,48
14187,blando,0,0,0,0,0,0,0,0,0,0,48
14188,dar,0,0,0,0,0,0,0,0,0,0,48
14189,órdenes,0,0,0,0,0,0,0,0,0,0,48
14190,criados,0,0,0,0,0,0,0,0,0,0,48
14191,comprendió,0,0,0,0,0,0,0,0,0,0,48
14192,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14193,niño,0,0,0,0,0,0,0,0,0,0,48
14194,triste,1,0,1,2,0,5,0,0,5,0,48
14195,mimado,0,0,0,0,0,0,0,0,0,0,48
14196,podía,0,0,0,0,0,0,0,0,0,0,48
14197,buenas,0,0,0,0,0,0,0,0,0,0,48
14198,primeras,0,0,0,0,0,0,0,0,0,0,48
14199,sentirse,0,0,0,0,0,0,0,0,0,0,48
14200,contento,0,1,0,0,1,0,0,0,0,1,48
14201,animoso,0,0,0,0,0,0,0,0,0,0,48
14202,miseria,1,0,1,1,0,1,0,0,1,0,48
14203,aquel,0,0,0,0,0,0,0,0,0,0,48
14204,ambiente,0,0,0,0,0,0,0,0,0,0,48
14205,extraño,0,0,0,0,0,0,0,0,0,1,48
14206,obligaba,0,0,0,0,0,0,0,0,0,0,48
14207,hacía,0,0,0,0,0,0,0,0,0,0,48
14208,muchas,0,0,0,0,0,0,0,0,0,0,48
14209,tareas,0,0,0,0,0,0,0,0,0,0,48
14210,reservaba,0,0,0,0,0,0,0,0,0,0,48
14211,siempre,0,0,0,0,0,0,0,0,0,0,48
14212,mejores,0,0,0,0,0,0,0,0,0,0,48
14213,bocados,0,0,0,0,0,0,0,0,0,0,48
14214,esperaba,0,0,0,0,0,0,0,0,0,0,48
14215,larga,0,0,0,0,0,0,0,0,0,0,48
14216,amable,0,0,0,0,1,0,0,1,0,2,48
14217,paciencia,0,1,0,0,0,0,0,1,0,2,48
14218,acabaría,0,0,0,0,0,0,0,0,0,0,48
14219,conquistándolo,0,0,0,0,0,0,0,0,0,0,48
14220,autodenominado,0,0,0,0,0,0,0,0,0,0,48
14221,hombre,0,0,0,0,0,0,0,0,0,0,48
14222,rico,0,0,0,0,0,0,0,0,0,0,48
14223,feliz,0,1,0,0,1,0,0,1,0,1,48
14224,niño,0,0,0,0,0,0,0,0,0,0,48
14225,entró,0,0,0,0,0,0,0,0,0,0,48
14226,vida,0,0,0,0,0,0,0,0,0,0,48
14227,ver,0,1,0,1,0,0,0,0,0,0,48
14228,tiempo,0,1,0,0,0,0,0,0,0,0,48
14229,transcurría,0,0,0,0,0,0,0,0,0,0,48
14230,chico,0,0,0,0,0,0,0,0,0,0,48
14231,seguía,0,0,0,0,0,0,0,0,0,0,48
14232,igualmente,0,0,0,0,0,0,0,0,0,1,48
14233,hosco,2,0,1,0,0,1,0,0,2,0,48
14234,sombrío,0,0,0,0,0,0,0,0,0,0,48
14235,ver,0,1,0,1,0,0,0,0,0,0,48
14236,mostraba,0,0,0,0,0,0,0,0,0,0,48
14237,corazón,0,0,0,0,0,0,0,0,0,0,48
14238,altivo,1,0,0,0,0,0,0,0,1,0,48
14239,testarudo,0,0,0,0,0,0,0,0,0,0,48
14240,quería,0,0,0,0,0,0,0,0,0,0,48
14241,hacer,0,0,0,0,0,0,0,0,0,1,48
14242,ningún,0,0,0,0,0,0,0,0,0,0,48
14243,trabajo,0,1,0,0,1,0,1,1,0,2,48
14244,respetaba,0,0,0,0,0,0,0,0,0,0,48
14245,ancianos,0,0,0,0,0,0,0,1,0,1,48
14246,ver,0,1,0,1,0,0,0,0,0,0,48
14247,saqueaba,0,0,0,0,0,0,0,0,0,0,48
14248,árboles,0,0,0,0,0,0,0,0,0,0,48
14249,frutales,0,0,0,0,0,0,0,0,0,0,48
14250,vasudeva,0,0,0,0,0,0,0,0,0,0,48
14251,empezó,0,0,0,0,0,0,0,0,0,0,48
14252,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14253,comprender,0,0,0,0,0,0,0,0,0,1,48
14254,hijo,0,0,0,0,0,0,0,0,0,0,48
14255,llegado,0,0,0,0,0,0,0,0,0,0,48
14256,paz,0,1,0,0,1,0,0,1,0,1,48
14257,felicidad,0,1,0,0,3,0,0,0,0,3,48
14258,sino,0,0,0,0,0,0,0,0,0,0,48
14259,congojas,0,0,0,0,0,0,0,0,0,0,48
14260,preocupaciones,0,0,0,0,0,0,0,0,0,0,48
14261,embargo,0,0,0,0,0,0,0,0,1,0,48
14262,amaba,0,0,0,0,0,0,0,0,0,0,48
14263,prefería,0,0,0,0,0,0,0,0,0,0,48
14264,congojas,0,0,0,0,0,0,0,0,0,0,48
14265,preocupaciones,0,0,0,0,0,0,0,0,0,0,48
14266,amor,0,0,0,0,1,0,0,0,0,1,48
14267,cualquier,0,0,0,0,0,0,0,0,0,0,48
14268,dicha,0,0,0,0,0,0,0,0,0,0,48
14269,alegría,0,0,0,0,0,0,0,0,0,0,48
14270,niño,0,0,0,0,0,0,0,0,0,0,48
14271,joven,0,1,0,0,1,0,1,0,0,1,48
14272,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14273,empezó,0,0,0,0,0,0,0,0,0,0,48
14274,vivir,0,0,0,0,0,0,0,0,0,0,48
14275,cabaña,0,0,0,0,0,0,0,0,0,0,48
14276,dos,0,0,0,0,0,0,0,0,0,0,48
14277,ancianos,0,0,0,0,0,0,0,1,0,1,48
14278,repartido,0,0,0,0,0,0,0,0,0,0,48
14279,trabajo,0,1,0,0,1,0,1,1,0,2,48
14280,vasudeva,0,0,0,0,0,0,0,0,0,0,48
14281,reanudó,0,0,0,0,0,0,0,0,0,0,48
14282,tareas,0,0,0,0,0,0,0,0,0,0,48
14283,barquero,0,0,0,0,0,0,0,0,0,0,48
14284,solo,0,0,0,0,0,0,0,0,0,0,48
14285,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14286,trabajaba,0,0,0,0,0,0,0,0,0,0,48
14287,cabaña,0,0,0,0,0,0,0,0,0,0,48
14288,campo,0,0,0,0,0,0,0,0,0,0,48
14289,cerca,0,0,0,0,0,0,0,0,0,0,48
14290,hijo,0,0,0,0,0,0,0,0,0,0,48
14291,largo,0,1,0,0,0,0,0,0,0,0,48
14292,tiempo,0,1,0,0,0,0,0,0,0,0,48
14293,largos,0,0,0,0,0,0,0,0,0,0,48
14294,meses,0,0,0,0,0,0,0,0,0,0,48
14295,esperó,0,0,0,0,0,0,0,0,0,0,48
14296,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14297,hijo,0,0,0,0,0,0,0,0,0,0,48
14298,comprendiera,0,0,0,0,0,0,0,0,0,0,48
14299,aceptara,0,0,0,0,0,0,0,0,0,0,48
14300,cariño,0,0,0,0,0,0,0,0,0,0,48
14301,tal,0,0,0,0,0,0,0,0,0,0,48
14302,vez,0,0,0,0,0,0,0,0,0,0,48
14303,correspondiera,0,0,0,0,0,0,0,0,0,0,48
14304,largos,0,0,0,0,0,0,0,0,0,0,48
14305,meses,0,0,0,0,0,0,0,0,0,0,48
14306,aguardó,0,0,0,0,0,0,0,0,0,0,48
14307,vasudeva,0,0,0,0,0,0,0,0,0,0,48
14308,observando,0,0,0,0,0,0,0,0,0,0,48
14309,silencio,0,0,0,0,0,0,0,0,0,1,48
14310,día,0,0,0,0,0,0,0,0,0,0,48
14311,joven,0,1,0,0,1,0,1,0,0,1,48
14312,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14313,volvió,0,0,0,0,0,0,0,0,0,0,48
14314,atormentar,0,0,0,0,0,0,0,0,0,0,48
14315,padre,0,0,0,0,0,0,0,1,0,0,48
14316,obstinación,0,0,0,0,0,0,0,0,0,0,48
14317,caprichos,0,0,0,0,0,0,0,0,0,0,48
14318,rompiéndole,0,0,0,0,0,0,0,0,0,0,48
14319,dos,0,0,0,0,0,0,0,0,0,0,48
14320,escudillas,0,0,0,0,0,0,0,0,0,0,48
14321,arroz,0,0,0,0,0,0,0,0,0,0,48
14322,vasudeva,0,0,0,0,0,0,0,0,0,0,48
14323,llamó,0,0,0,0,0,0,0,0,0,0,48
14324,amigo,0,1,0,0,2,0,0,2,0,2,48
14325,aparte,0,0,0,0,0,0,0,0,0,0,48
14326,noche,0,0,0,0,0,0,0,0,0,0,48
14327,habló,0,0,0,0,0,0,0,0,0,0,48
14328,discúlpame,0,0,0,0,0,0,0,0,0,0,48
14329,dijo,0,0,0,0,0,0,0,0,0,0,48
14330,quiero,0,0,0,0,0,0,0,0,0,0,48
14331,hablarte,0,0,0,0,0,0,0,0,0,0,48
14332,amigo,0,1,0,0,2,0,0,2,0,2,48
14333,veo,0,0,0,0,0,0,0,0,0,0,48
14334,atormentas,0,0,0,0,0,0,0,0,0,0,48
14335,vives,0,0,0,0,0,0,0,0,0,0,48
14336,aflicción,0,0,0,0,0,0,0,0,0,0,48
14337,hijo,0,0,0,0,0,0,0,0,0,0,48
14338,querido,0,0,0,0,1,0,0,1,0,2,48
14339,amigo,0,1,0,0,2,0,0,2,0,2,48
14340,crea,0,0,0,0,0,0,0,0,0,0,48
14341,preocupaciones,0,0,0,0,0,0,0,0,0,0,48
14342,da,0,0,0,0,0,0,0,0,0,0,48
14343,pajarillo,0,0,0,0,0,0,0,0,0,0,48
14344,habituado,0,0,0,0,0,0,0,0,0,0,48
14345,tipo,0,0,0,0,0,0,0,0,0,0,48
14346,vida,0,0,0,0,0,0,0,0,0,0,48
14347,nido,0,0,0,0,0,0,0,1,0,0,48
14348,abandonó,0,0,0,0,0,0,0,0,0,0,48
14349,ciudad,0,0,0,0,0,0,0,0,0,0,48
14350,renunció,0,0,0,0,0,0,0,0,0,0,48
14351,riquezas,0,0,0,0,0,0,0,0,0,0,48
14352,asco,1,0,1,1,0,1,0,0,1,0,48
14353,hastío,0,0,0,0,0,0,0,0,0,0,48
14354,voluntad,0,0,0,0,0,0,0,0,0,0,48
14355,dejar,0,0,0,0,0,1,1,0,2,0,48
14356,aquello,0,0,0,0,0,0,0,0,0,0,48
14357,interrogado,0,0,0,0,0,0,0,0,0,0,48
14358,río,0,0,0,0,0,0,0,0,0,0,48
14359,amigo,0,1,0,0,2,0,0,2,0,2,48
14360,interrogado,0,0,0,0,0,0,0,0,0,0,48
14361,varias,0,0,0,0,0,0,0,0,0,0,48
14362,veces,0,0,0,0,0,0,0,0,0,0,48
14363,río,0,0,0,0,0,0,0,0,0,0,48
14364,echa,0,0,0,0,0,0,0,0,0,0,48
14365,reír,0,0,0,0,0,0,0,0,0,0,48
14366,burla,1,0,1,0,0,0,0,0,1,0,48
14367,ríe,0,0,0,0,0,0,0,0,0,0,48
14368,carcajadas,0,0,0,0,0,0,0,0,0,0,48
14369,torpeza,0,0,1,0,0,0,0,0,1,0,48
14370,agua,0,0,0,0,0,0,0,0,0,0,48
14371,quiere,0,0,0,0,0,0,0,0,0,0,48
14372,agua,0,0,0,0,0,0,0,0,0,0,48
14373,juventud,1,1,0,1,1,0,1,0,0,1,48
14374,quiere,0,0,0,0,0,0,0,0,0,0,48
14375,juventud,1,1,0,1,1,0,1,0,0,1,48
14376,hijo,0,0,0,0,0,0,0,0,0,0,48
14377,lugar,0,0,0,0,0,0,0,0,0,0,48
14378,apropiado,0,0,0,0,0,0,0,0,0,1,48
14379,poder,0,0,0,0,0,0,0,0,0,0,48
14380,desarrollarse,0,0,0,0,0,0,0,0,0,0,48
14381,interroga,0,0,0,0,0,0,0,0,0,0,48
14382,río,0,0,0,0,0,0,0,0,0,0,48
14383,escúchalo,0,0,0,0,0,0,0,0,0,0,48
14384,afligido,0,0,0,0,0,1,0,0,1,0,48
14385,contempló,0,0,0,0,0,0,0,0,0,0,48
14386,siddhartha,0,0,0,0,0,0,0,0,0,0,48
14387,afable,0,0,0,0,0,0,0,0,0,1,48
14388,rostro,0,0,0,0,0,0,0,0,0,0,48
14389,amigo,0,1,0,0,2,0,0,2,0,2,48
14390,cuyas,0,0,0,0,0,0,0,0,0,0,48
14391,múltiples,0,0,0,0,0,0,0,0,0,0,48
14393,página,0,0,0,0,0,0,0,0,0,0,48
14394,68,0,0,0,0,0,0,0,0,0,0,48
14395,arrugas,0,0,0,0,0,0,0,0,0,0,48
14396,leía,0,0,0,0,0,0,0,0,0,0,48
14397,serenidad,0,1,0,0,1,0,0,1,0,2,48
14398,inalterable,0,0,0,0,0,0,0,0,0,0,48
14399,acaso,0,0,0,0,0,0,0,0,0,0,48
14400,podría,0,0,0,0,0,0,0,0,0,0,48
14401,separarme,0,0,0,0,0,0,0,0,0,0,49
14402,preguntó,0,0,0,0,0,0,0,0,0,0,49
14403,voz,0,0,0,0,0,0,0,0,0,0,49
14404,baja,0,0,0,0,0,0,0,0,0,0,49
14405,avergonzado,0,0,1,0,0,1,0,0,1,0,49
14406,dame,0,0,0,0,0,0,0,0,0,0,49
14407,tiempo,0,1,0,0,0,0,0,0,0,0,49
14408,querido,0,0,0,0,1,0,0,1,0,2,49
14409,amigo,0,1,0,0,2,0,0,2,0,2,49
14410,ves,0,0,0,0,0,0,0,0,0,0,49
14411,luchando,0,0,0,0,0,0,0,0,0,0,49
14412,quiero,0,0,0,0,0,0,0,0,0,0,49
14413,ganármelo,0,0,0,0,0,0,0,0,0,0,49
14414,amor,0,0,0,0,1,0,0,0,0,1,49
14415,ternura,0,0,0,0,1,0,0,0,0,1,49
14416,paciencia,0,1,0,0,0,0,0,1,0,2,49
14417,hablará,0,0,0,0,0,0,0,0,0,1,49
14418,algún,0,0,0,0,0,0,0,0,0,0,49
14419,día,0,0,0,0,0,0,0,0,0,0,49
14420,río,0,0,0,0,0,0,0,0,0,0,49
14421,llamados,0,0,0,0,0,0,0,0,0,0,49
